CUSTOMER_ID,CREATION_DATE,REGIONAL_CODE,ORIGIN
"LM00422486",2008-08-30,36,"WEB"
"LM00425203",2002-08-16,47,"WEB"
"LM00792206",2006-07-24,28,"WEB"
"LM00985217",2004-03-03,70,"WEB"
"LM00993368",2003-04-10,41,"WEB"
"LM00993570",2011-04-03,41,"STORE"
"LM01018224",2005-04-10,22,"WEB"
"LM01026577",2003-01-26,4,"WEB"
"LM01040363",2004-08-01,46,"WEB"
"LM01053948",2002-11-14,66,"WEB"
"LM01054150",2003-02-20,53,"WEB"
"LM01062301",2013-10-31,45,"WEB"
"LM01067936",2014-12-22,56,"STORE"
"LM01100742",2005-05-06,35,"WEB"
"LM01100943",2002-06-13,78,"WEB"
"LM01109094",2004-10-04,28,"STORE"
"LM01393177",2001-02-25,38,"WEB"
"LM01393378",2003-03-20,38,"WEB"
"LM01398611",2005-01-06,64,"WEB"
"LM01525406",2016-03-28,11,"STORE"
"LM01704631",2011-08-05,30,"STORE"
"LM01754343",2013-08-12,71,"STORE"
"LM01817841",2015-08-11,28,"STORE"
"LM02388723",2015-04-03,73,"WEB"
"LM02565029",2015-08-05,30,"WEB"
"LM02686189",2016-08-30,37,"WEB"
"LM02708530",2012-10-04,23,"WEB"
"LM02860181",2013-11-30,11,"STORE"
"LM03066979",2018-01-03,45,"WEB"
"LM03221347",2014-03-13,57,"STORE"
"LM03689887",2015-09-14,11,"PHONE"
"LM04175333",2017-02-11,59,"WEB"
"LM04202906",2015-03-02,31,"STORE"
"LM04288543",2016-03-16,5,"PHONE"
"LM04437276",2016-04-20,12,"STORE"
"LM04470283",2016-04-28,4,"STORE"
"LM04588726",2016-06-13,23,"PHONE"
"LM04690867",2016-08-11,50,"STORE"
"LN00291979",2008-01-10,44,"WEB"
"LN00324986",2002-01-21,1,"WEB"
"LN00344610",2009-05-24,2,"WEB"
"LN00360912",2005-05-04,48,"WEB"
"LN00385969",2010-09-12,20,"WEB"
"LN00391403",2002-11-27,10,"WEB"
"LN00402271",2008-04-23,30,"WEB"
"LN00402473",2002-05-03,30,"STORE"
"LN00404988",2004-12-31,23,"WEB"
"LN00441115",2004-12-13,47,"WEB"
"LN00821502",2006-01-14,26,"PHONE"
"LN00984223",2003-02-08,62,"WEB"
"LN01050237",2005-06-03,9,"WEB"
"LN01050438",2003-04-12,9,"STORE"
"LN01053155",2010-01-03,66,"PHONE"
"LN01077810",2010-02-13,55,"WEB"
"LN01078011",2005-01-16,7,"WEB"
"LN01111018",2010-04-14,37,"STORE"
"LN01461115",2014-03-22,6,"STORE"
"LN01466750",2013-03-29,3,"STORE"
"LN01637622",2015-05-04,45,"WEB"
"LN01877427",2013-09-12,54,"STORE"
"LN02315878",2017-02-22,56,"WEB"
"LN02696466",2017-08-28,22,"WEB"
"LN03178792",2015-02-24,1,"STORE"
"LN03198214",2018-02-11,63,"PHONE"
"LN03595507",2013-09-05,19,"PHONE"
"LN03843664",2014-11-14,35,"WEB"
"LN04008900",2016-01-08,1,"WEB"
"LN04119192",2018-01-21,76,"STORE"
"LN04268127",2015-03-18,16,"WEB"
"LN04317839",2016-03-23,36,"PHONE"
"LN04510850",2017-05-03,42,"PHONE"
"LN04979389",2016-10-31,23,"WEB"
"LO00313123",2010-07-06,11,"WEB"
"LO00324193",2001-03-31,36,"WEB"
"LO00346130",2008-03-25,21,"WEB"
"LO00351766",2003-06-22,3,"WEB"
"LO00351967",2002-04-26,3,"WEB"
"LO00395842",2003-03-04,13,"WEB"
"LO00396044",2003-08-31,13,"PHONE"
"LO00403993",2005-10-04,30,"WEB"
"LO00428849",2005-05-22,31,"WEB"
"LO00429051",2007-08-05,47,"WEB"
"LO00431566",2011-02-11,27,"WEB"
"LO00434485",2005-12-16,50,"WEB"
"LO00434686",2002-03-03,50,"WEB"
"LO00817588",2008-05-05,7,"WEB"
"LO00889641",2008-01-26,29,"WEB"
"LO00969240",2005-01-10,32,"WEB"
"LO00994096",2004-01-17,41,"WEB"
"LO01024587",2012-10-19,64,"WEB"
"LO01027506",2001-04-09,60,"WEB"
"LO01049242",2001-09-12,26,"WEB"
"LO01049443",2001-04-01,7,"WEB"
"LO01068664",2004-11-22,58,"WEB"
"LO01393904",2005-01-24,67,"WEB"
"LO01752353",2012-08-18,50,"STORE"
"LO02825185",2012-11-11,1,"STORE"
"LO02995855",2015-01-02,22,"STORE"
"LO03213924",2015-03-04,8,"STORE"
"LO03302278",2018-03-19,17,"WEB"
"LO03390230",2015-05-08,59,"WEB"
"LO03649456",2017-08-20,30,"PHONE"
"LO03983251",2014-01-11,13,"STORE"
"LO04110046",2015-02-09,45,"WEB"
"LO04319359",2019-03-06,49,"PHONE"
"LO04678010",2017-08-03,45,"WEB"
"LO04837812",2016-09-16,60,"PHONE"
"LO05053164",2014-12-25,13,"PHONE"
"LP00312129",2003-10-19,11,"WEB"
"LP00353488",2001-02-11,3,"WEB"
"LP00386697",2002-01-05,16,"WEB"
"LP00394848",2003-01-09,13,"WEB"
"LP00395049",2009-08-04,13,"WEB"
"LP00405917",2013-08-10,23,"WEB"
"LP00414068",2008-02-22,8,"WEB"
"LP00422421",2005-02-02,36,"WEB"
"LP00425138",2005-04-24,47,"WEB"
"LP00968648",2001-05-11,57,"WEB"
"LP00976799",2012-09-27,68,"WEB"
"LP00985152",2004-03-01,70,"WEB"
"LP01018159",2011-07-19,34,"WEB"
"LP01040096",2005-03-17,46,"STORE"
"LP01040298",2005-02-18,46,"WEB"
"LP01053883",2014-01-26,71,"STORE"
"LP01056600",2003-09-26,43,"WEB"
"LP01056801",2003-02-15,43,"WEB"
"LP01062034",2001-05-07,33,"WEB"
"LP01067669",2003-05-19,58,"WEB"
"LP01109029",2004-12-31,28,"WEB"
"LP01109230",2003-02-25,28,"WEB"
"LP01310392",2014-02-01,23,"WEB"
"LP01371174",2014-02-19,49,"WEB"
"LP01646904",2012-05-28,54,"WEB"
"LP01980295",2016-10-10,28,"PHONE"
"LP02487880",2013-06-02,59,"STORE"
"LP02496031",2014-06-05,17,"PHONE"
"LP03058359",2017-01-06,28,"STORE"
"LP03436230",2018-05-14,41,"WEB"
"LP03455652",2015-06-18,48,"WEB"
"LP03483225",2013-08-02,43,"PHONE"
"LP03896619",2013-12-22,30,"WEB"
"LP04163996",2019-01-28,13,"WEB"
"LP04169632",2019-01-29,18,"WEB"
"LP04210991",2015-03-03,47,"PHONE"
"LP04439928",2014-05-03,41,"STORE"
"LP04674298",2018-07-27,38,"STORE"
"LQ00324920",2005-01-05,1,"WEB"
"LQ00338707",2004-02-10,36,"WEB"
"LQ00338908",2001-03-21,36,"WEB"
"LQ00344342",2010-04-20,21,"WEB"
"LQ00344544",2001-03-30,21,"WEB"
"LQ00368997",2003-12-16,25,"WEB"
"LQ00391136",2002-12-06,10,"WEB"
"LQ00391337",2010-03-02,10,"WEB"
"LQ00402205",2006-08-22,30,"PHONE"
"LQ00404922",2006-01-19,42,"WEB"
"LQ00421426",2012-02-09,30,"WEB"
"LQ00429778",2004-02-28,31,"WEB"
"LQ00435212",2011-06-08,50,"WEB"
"LQ00757937",2014-07-01,21,"STORE"
"LQ00813285",2008-08-24,41,"WEB"
"LQ00992308",2008-12-24,41,"STORE"
"LQ01028032",2003-11-15,4,"WEB"
"LQ01050171",2001-01-03,9,"STORE"
"LQ01052888",2013-01-02,53,"WEB"
"LQ01066876",2003-02-22,59,"WEB"
"LQ01110952",2003-05-07,13,"WEB"
"LQ01386682",2015-02-16,10,"STORE"
"LQ01510559",2016-03-23,67,"STORE"
"LQ01808428",2016-08-01,30,"STORE"
"LQ01918720",2015-09-14,48,"STORE"
"LQ01962998",2011-10-28,1,"STORE"
"LQ02282805",2013-03-06,4,"STORE"
"LQ02528043",2017-07-05,8,"STORE"
"LQ02831548",2017-10-15,6,"STORE"
"LQ03005137",2016-01-01,48,"STORE"
"LQ03501652",2017-07-16,1,"WEB"
"LQ03598158",2017-08-11,32,"STORE"
"LQ03611944",2017-08-13,38,"STORE"
"LQ03804955",2013-10-26,11,"PHONE"
"LQ03843396",2013-11-19,34,"WEB"
"LQ03868051",2013-12-15,15,"PHONE"
"LQ03906693",2015-12-14,13,"PHONE"
"LQ03964758",2015-01-03,18,"PHONE"
"LQ04055628",2017-01-13,27,"WEB"
"LQ04096987",2017-01-20,73,"STORE"
"LQ04097189",2016-01-29,26,"PHONE"
"LQ04196210",2019-02-04,48,"WEB"
"LQ04312137",2014-04-05,57,"STORE"
"LQ04447285",2019-04-04,22,"WEB"
"LQ04585150",2016-06-09,31,"PHONE"
"LQ04623591",2014-08-04,13,"PHONE"
"LQ04623793",2018-07-10,3,"WEB"
"LQ04629025",2015-08-01,22,"STORE"
"LQ04789029",2019-08-18,7,"PHONE"
"LQ04808451",2018-08-27,30,"PHONE"
"LR00313058",2006-08-28,11,"WEB"
"LR00313259",2006-12-24,1,"WEB"
"LR00351499",2005-08-11,20,"WEB"
"LR00368204",2010-01-20,25,"WEB"
"LR00395777",2005-05-09,13,"WEB"
"LR00404129",2002-05-26,36,"WEB"
"LR00406846",2003-05-22,23,"WEB"
"LR00415199",2012-03-24,64,"WEB"
"LR00426067",2005-10-20,17,"WEB"
"LR00428784",2006-12-07,47,"WEB"
"LR00434218",2003-03-10,57,"WEB"
"LR00696363",2013-01-24,50,"PHONE"
"LR00784717",2012-12-22,1,"WEB"
"LR00969174",2005-05-06,32,"WEB"
"LR01013251",2005-02-03,7,"WEB"
"LR01018886",2006-07-03,34,"STORE"
"LR01019088",2014-02-27,34,"WEB"
"LR01040824",2002-07-22,49,"WEB"
"LR01062963",2011-05-18,4,"STORE"
"LR01109756",2014-09-26,13,"WEB"
"LR01394040",2002-11-01,38,"WEB"
"LR01746854",2015-07-27,10,"STORE"
"LR02218312",2016-01-23,20,"WEB"
"LR02375599",2013-04-09,32,"STORE"
"LR02430543",2013-05-01,73,"STORE"
"LR02491526",2012-06-11,21,"STORE"
"LR02816767",2015-10-22,42,"PHONE"
"LR02847057",2014-11-19,5,"STORE"
"LR02962783",2014-12-26,45,"STORE"
"LR03166863",2015-02-20,5,"STORE"
"LR03368227",2013-05-12,36,"STORE"
"LR03439876",2016-05-28,6,"WEB"
"LR03459097",2017-06-10,15,"PHONE"
"LR04261431",2017-03-03,50,"STORE"
"LR04551149",2014-06-06,81,"WEB"
"LR04619880",2014-08-03,35,"WEB"
"LS00326051",2008-10-29,11,"WEB"
"LS00386429",2010-01-28,19,"WEB"
"LS00402933",2004-08-25,30,"STORE"
"LS00403134",2005-04-21,30,"WEB"
"LS00405851",2005-08-19,42,"WEB"
"LS00414002",2011-10-10,8,"WEB"
"LS00425273",2005-04-26,76,"WEB"
"LS00455563",2005-01-13,39,"WEB"
"LS00769936",2010-05-03,3,"WEB"
"LS00830516",2003-09-18,55,"WEB"
"LS00921386",2015-08-04,14,"WEB"
"LS00993035",2001-02-24,41,"WEB"
"LS00993237",2009-01-13,41,"WEB"
"LS01026445",2005-02-15,4,"WEB"
"LS01051100",2001-04-05,26,"WEB"
"LS01053817",2013-04-03,71,"WEB"
"LS01061968",2012-01-14,33,"WEB"
"LS01062169",2005-10-03,33,"WEB"
"LS01067805",2007-07-22,58,"WEB"
"LS01078471",2013-09-11,49,"WEB"
"LS01109164",2007-03-30,28,"WEB"
"LS01224890",2015-01-12,33,"WEB"
"LS01293823",2013-02-04,17,"PHONE"
"LS01392844",2001-01-13,27,"WEB"
"LS01393045",2008-02-09,38,"PHONE"
"LS01743142",2015-07-25,6,"STORE"
"LS01754010",2015-08-01,35,"STORE"
"LS02584320",2014-08-14,13,"STORE"
"LS02708398",2016-09-06,26,"WEB"
"LS03267808",2015-03-26,4,"STORE"
"LS03378301",2017-04-21,47,"STORE"
"LS03670333",2016-09-03,20,"STORE"
"LS03717530",2013-10-04,52,"PHONE"
"LS03728398",2017-09-11,4,"PHONE"
"LS03755971",2016-09-25,52,"PHONE"
"LS04026065",2017-01-06,28,"WEB"
"LS04365294",2019-03-17,10,"PHONE"
"LS04390150",2015-04-15,3,"STORE"
"LS04495008",2015-05-11,23,"PHONE"
"LS04547437",2019-05-05,29,"STORE"
"LS04792877",2014-09-18,15,"WEB"
"LS04811896",2015-09-15,26,"PHONE"
"LS04958315",2016-10-19,51,"PHONE"
"LS05079676",2017-12-20,47,"WEB"
"LT00352428",2008-02-09,3,"WEB"
"LT00360780",2008-04-08,48,"WEB"
"LT00360982",2004-05-20,48,"WEB"
"LT00385636",2007-09-03,16,"WEB"
"LT00388555",2010-05-06,19,"STORE"
"LT00404857",2005-06-06,23,"WEB"
"LT00435147",2002-01-19,50,"WEB"
"LT00440782",2005-02-06,47,"WEB"
"LT00534571",2012-03-05,3,"STORE"
"LT00796313",2008-05-05,37,"WEB"
"LT00818452",2006-07-23,7,"STORE"
"LT01019614",2009-03-05,15,"STORE"
"LT01030683",2013-10-13,64,"PHONE"
"LT01050307",2011-01-21,9,"WEB"
"LT01053024",2003-08-03,53,"WEB"
"LT01077678",2013-09-15,55,"WEB"
"LT01077880",2008-03-28,66,"WEB"
"LT01347773",2014-02-12,34,"PHONE"
"LT01394768",2015-02-21,73,"WEB"
"LT01397485",2005-04-13,24,"WEB"
"LT01397686",2002-12-25,76,"WEB"
"LT01733996",2016-07-14,44,"STORE"
"LT02084093",2013-12-19,64,"STORE"
"LT02188951",2017-01-05,30,"WEB"
"LT02324099",2013-03-21,5,"WEB"
"LT02500405",2015-06-17,47,"WEB"
"LT02577488",2012-08-25,7,"STORE"
"LT02718473",2012-10-06,42,"WEB"
"LT03096143",2014-02-04,40,"STORE"
"LT03352652",2014-04-28,60,"STORE"
"LT03393810",2017-04-28,71,"PHONE"
"LT03587023",2014-08-27,7,"WEB"
"LT03843129",2017-10-24,3,"WEB"
"LT04055764",2019-01-01,3,"STORE"
"LT04190509",2017-02-15,11,"WEB"
"LT04513435",2016-05-09,10,"PHONE"
"LT04745089",2015-09-01,14,"STORE"
"LT04786247",2017-08-27,50,"STORE"
"LT04819254",2017-09-06,12,"STORE"
"LT04987409",2019-10-16,29,"STORE"
"LT05028768",2015-12-09,47,"PHONE"
"LT05078480",2019-12-05,37,"PHONE"
"LU00312790",2003-10-19,11,"WEB"
"LU00312992",2004-03-21,11,"WEB"
"LU00351433",2012-03-02,20,"WEB"
"LU00395509",2001-01-11,13,"WEB"
"LU00395711",2005-09-26,13,"PHONE"
"LU00403862",2013-01-20,30,"STORE"
"LU00404063",2003-03-27,36,"WEB"
"LU00406579",2005-03-12,23,"WEB"
"LU00415133",2004-04-14,64,"WEB"
"LU00426001",2001-06-07,17,"WEB"
"LU00426202",2009-11-16,47,"WEB"
"LU00434353",2003-04-30,50,"WEB"
"LU00784651",2013-08-17,1,"WEB"
"LU00969108",2012-09-21,32,"WEB"
"LU01013185",2002-06-23,7,"STORE"
"LU01018820",2009-03-16,34,"WEB"
"LU01019022",2006-02-14,34,"WEB"
"LU01049110",2012-12-10,26,"WEB"
"LU01049312",2009-01-19,7,"WEB"
"LU01057261",2007-11-22,43,"STORE"
"LU01062897",2001-12-08,45,"STORE"
"LU01101741",2003-04-06,63,"WEB"
"LU01209114",2014-01-12,23,"STORE"
"LU01460190",2016-03-08,13,"STORE"
"LU01468341",2012-04-04,1,"STORE"
"LU01702510",2013-07-22,30,"WEB"
"LU01732800",2016-07-13,25,"STORE"
"LU01763493",2016-07-28,58,"STORE"
"LU02105237",2013-12-27,64,"STORE"
"LU02458050",2016-04-29,39,"WEB"
"LU03188735",2013-03-09,1,"STORE"
"LU03254950",2017-03-10,11,"WEB"
"LU03500592",2018-07-10,30,"WEB"
"LU03723691",2014-09-29,56,"STORE"
"LU04495735",2015-05-10,47,"STORE"
"LU04606229",2017-07-08,36,"PHONE"
"LU04898261",2018-09-21,16,"STORE"
"LU04989534",2014-11-16,30,"PHONE"
"LV00339772",2003-10-17,6,"WEB"
"LV00353357",2005-11-29,3,"WEB"
"LV00361508",2001-07-25,48,"WEB"
"LV00367143",2005-02-21,25,"WEB"
"LV00391798",2004-12-13,20,"STORE"
"LV00394716",2005-01-27,13,"WEB"
"LV00402867",2012-05-12,30,"WEB"
"LV00413937",2007-10-03,64,"WEB"
"LV00422289",2005-04-19,36,"WEB"
"LV00455296",2011-03-21,71,"WEB"
"LV00783455",2010-10-02,13,"WEB"
"LV00811028",2007-10-07,41,"WEB"
"LV00971032",2013-09-11,27,"WEB"
"LV00984617",2002-02-15,70,"WEB"
"LV00984819",2012-07-22,70,"WEB"
"LV00992970",2007-02-07,41,"WEB"
"LV01018027",2009-11-21,14,"STORE"
"LV01056670",2008-06-30,43,"WEB"
"LV01062104",2006-08-11,33,"WEB"
"LV01078607",2002-07-28,53,"WEB"
"LV01108897",2002-12-08,28,"WEB"
"LV01398212",2014-10-19,75,"WEB"
"LV01398414",2003-03-27,64,"WEB"
"LV01690647",2014-07-10,10,"STORE"
"LV01742875",2014-08-01,4,"STORE"
"LV01889092",2014-09-07,42,"STORE"
"LV02123664",2012-01-15,38,"STORE"
"LV02600556",2016-08-08,19,"STORE"
"LV02906778",2014-12-10,1,"WEB"
"LV03505031",2015-07-30,9,"WEB"
"LV03832989",2013-11-09,52,"PHONE"
"LV03968137",2015-01-04,56,"WEB"
"LV04310082",2014-04-04,1,"PHONE"
"LV04583095",2017-06-02,1,"PHONE"
"LV04800761",2017-09-01,44,"STORE"
"LV05032616",2017-11-26,9,"PHONE"
"LV05085045",2016-12-28,48,"PHONE"
"LW00297417",2005-12-23,6,"WEB"
"LW00316436",2016-02-02,11,"STORE"
"LW00324789",2003-05-18,1,"WEB"
"LW00324990",2003-02-07,1,"WEB"
"LW00338575",2002-06-03,36,"WEB"
"LW00338777",2004-06-11,36,"WEB"
"LW00352362",2004-05-03,3,"PHONE"
"LW00352563",2003-01-09,3,"WEB"
"LW00391206",2008-10-24,10,"PHONE"
"LW00402074",2003-10-14,30,"WEB"
"LW00404791",2003-09-29,23,"WEB"
"LW00435282",2004-12-24,50,"WEB"
"LW00440515",2005-01-13,47,"WEB"
"LW00440716",2004-01-30,47,"WEB"
"LW00454503",2011-07-28,61,"WEB"
"LW00984025",2004-02-09,62,"WEB"
"LW01019749",2005-08-27,15,"WEB"
"LW01030617",2011-10-25,50,"WEB"
"LW01049838",2001-05-11,9,"WEB"
"LW01052958",2007-01-02,53,"WEB"
"LW01077612",2013-10-11,7,"WEB"
"LW01110821",2015-07-29,28,"WEB"
"LW01187703",2011-01-23,37,"STORE"
"LW01253918",2012-02-05,34,"STORE"
"LW01397419",2002-07-18,24,"WEB"
"LW01471987",2015-03-20,42,"STORE"
"LW01571008",2011-05-13,13,"STORE"
"LW01631789",2013-05-14,24,"STORE"
"LW02163827",2013-01-21,11,"STORE"
"LW02497420",2015-06-04,52,"STORE"
"LW02500339",2017-05-30,68,"WEB"
"LW02635285",2016-08-19,19,"STORE"
"LW03101309",2015-02-02,12,"STORE"
"LW03641700",2014-09-09,8,"STORE"
"LW04044628",2018-12-30,15,"STORE"
"LW04110642",2019-01-15,6,"STORE"
"LW04278999",2019-02-24,37,"PHONE"
"LW04339377",2017-03-23,38,"WEB"
"LW04430650",2017-04-12,30,"WEB"
"LW04433367",2018-04-06,46,"PHONE"
"LW04557244",2018-05-14,7,"WEB"
"LW04579383",2016-06-07,47,"WEB"
"LW04592968",2016-06-22,35,"PHONE"
"LW04799967",2015-09-13,7,"PHONE"
"LW04973556",2017-10-21,64,"STORE"
"LX00312725",2007-02-09,11,"WEB"
"LX00351569",2003-04-04,20,"WEB"
"LX00387293",2003-02-20,19,"WEB"
"LX00403796",2007-08-05,30,"WEB"
"LX00403998",2005-12-06,30,"WEB"
"LX00969244",2010-01-11,32,"WEB"
"LX00985546",2009-10-19,69,"WEB"
"LX01018755",2003-03-03,34,"WEB"
"LX01026906",2003-01-09,4,"WEB"
"LX01027107",2006-02-15,60,"STORE"
"LX01057196",2011-10-04,40,"PHONE"
"LX01057397",2013-08-21,43,"PHONE"
"LX01062831",2013-04-17,33,"STORE"
"LX01068265",2004-02-11,56,"WEB"
"LX01170406",2012-01-10,39,"WEB"
"LX01302636",2011-02-18,19,"STORE"
"LX01310988",2012-02-14,25,"WEB"
"LX01393707",2005-05-29,67,"WEB"
"LX01393909",2008-01-16,67,"WEB"
"LX01683224",2014-07-02,21,"STORE"
"LX01845945",2015-08-21,52,"STORE"
"LX02083234",2012-01-02,50,"WEB"
"LX02353328",2016-03-15,44,"WEB"
"LX03202657",2018-02-12,52,"WEB"
"LX03447896",2018-05-23,29,"WEB"
"LX03610415",2018-08-08,36,"WEB"
"LX03665561",2017-08-26,15,"STORE"
"LX03723827",2014-09-29,41,"STORE"
"LX03844786",2013-11-23,37,"WEB"
"LX04203436",2018-02-11,42,"PHONE"
"LX04470814",2019-04-10,7,"WEB"
"LX04482085",2014-05-15,35,"STORE"
"LX04542463",2018-05-07,70,"WEB"
"LX04561885",2019-05-09,80,"STORE"
"LX04617031",2015-07-27,62,"STORE"
"LX04713335",2017-08-12,21,"PHONE"
"LX04931404",2015-10-18,42,"PHONE"
"LX04961492",2018-10-08,46,"PHONE"
"LY00311931",2008-05-21,14,"PHONE"
"LY00325516",2004-02-13,1,"WEB"
"LY00353291",2003-01-23,3,"WEB"
"LY00358926",2008-04-02,3,"STORE"
"LY00361643",2004-04-25,48,"WEB"
"LY00367077",2012-06-02,17,"WEB"
"LY00391933",2002-02-15,20,"WEB"
"LY00405720",2003-03-26,23,"WEB"
"LY00422223",2005-04-04,36,"WEB"
"LY00436010",2013-03-01,50,"STORE"
"LY00455230",2001-04-29,68,"PHONE"
"LY00750181",2012-03-29,31,"STORE"
"LY00769804",2013-03-01,3,"STORE"
"LY00786308",2010-01-09,30,"STORE"
"LY00824749",2015-05-03,71,"WEB"
"LY00926890",2007-02-22,40,"STORE"
"LY00984551",2013-04-25,70,"WEB"
"LY00984753",2002-02-12,70,"WEB"
"LY00992904",2005-03-06,41,"WEB"
"LY01050968",2012-10-11,26,"PHONE"
"LY01053685",2013-09-29,71,"WEB"
"LY01061836",2007-09-04,33,"WEB"
"LY01067472",2005-12-27,59,"WEB"
"LY01108831",2004-03-20,28,"WEB"
"LY01398348",2010-09-05,64,"WEB"
"LY01461645",2015-03-16,13,"STORE"
"LY01649020",2011-06-05,70,"WEB"
"LY01690581",2015-07-04,15,"STORE"
"LY02035042",2014-11-27,57,"WEB"
"LY02046313",2016-11-16,54,"STORE"
"LY02062817",2016-11-23,15,"STORE"
"LY02415832",2017-04-02,23,"STORE"
"LY02713499",2014-09-23,20,"WEB"
"LY03240305",2018-02-25,34,"STORE"
"LY03259324",2013-04-04,47,"STORE"
"LY03325741",2018-03-26,56,"WEB"
"LY03546123",2014-08-16,38,"STORE"
"LY03750405",2013-10-13,35,"PHONE"
"LY03758355",2013-10-14,48,"STORE"
"LY03860496",2018-11-11,23,"WEB"
"LY04031368",2017-01-07,3,"WEB"
"LY04183019",2014-03-03,33,"STORE"
"LY04246518",2018-02-20,22,"PHONE"
"LY04423227",2017-04-09,13,"STORE"
"LY04475253",2018-04-16,5,"STORE"
"LY04557972",2015-06-02,18,"STORE"
"LY04759335",2015-09-05,8,"WEB"
"LY04789625",2015-09-12,22,"PHONE"
"LY04902634",2016-10-04,24,"STORE"
"LY04927692",2018-09-28,13,"PHONE"
"LY05015845",2016-11-29,30,"STORE"
"LZ00297150",2005-05-17,6,"WEB"
"LZ00297352",2002-04-29,6,"WEB"
"LZ00324925",2004-01-12,1,"WEB"
"LZ00327440",2007-02-17,1,"WEB"
"LZ00338510",2002-04-23,36,"WEB"
"LZ00338711",2005-01-13,36,"WEB"
"LZ00343944",2005-04-07,21,"WEB"
"LZ00344145",2004-12-27,21,"WEB"
"LZ00352296",2012-06-07,3,"WEB"
"LZ00352498",2004-03-15,3,"WEB"
"LZ00360649",2006-03-26,48,"WEB"
"LZ00421430",2013-01-25,30,"STORE"
"LZ00435015",2005-01-12,50,"WEB"
"LZ00451720",2005-10-06,68,"PHONE"
"LZ00790546",2014-05-13,44,"STORE"
"LZ00983758",2003-01-16,65,"STORE"
"LZ01027835",2003-09-24,4,"WEB"
"LZ01049772",2006-03-13,9,"STORE"
"LZ01110554",2007-06-24,37,"WEB"
"LZ01110755",2004-01-03,37,"WEB"
"LZ01314634",2011-02-20,3,"STORE"
"LZ01416574",2012-03-19,46,"WEB"
"LZ01615220",2016-04-20,57,"WEB"
"LZ01692304",2014-07-10,20,"STORE"
"LZ01741814",2013-08-06,20,"STORE"
"LZ02569004",2016-07-30,44,"WEB"
"LZ02869590",2012-12-10,36,"STORE"
"LZ02936007",2016-12-04,20,"STORE"
"LZ03024160",2013-01-24,22,"WEB"
"LZ03098527",2018-01-11,42,"STORE"
"LZ03393679",2016-05-01,66,"STORE"
"LZ04124162",2016-02-05,40,"PHONE"
"LZ04237171",2019-02-14,60,"PHONE"
"LZ04264945",2014-03-23,1,"WEB"
"LZ04592903",2016-06-22,31,"WEB"
"LZ04623394",2014-08-03,55,"PHONE"
"LZ04642816",2018-07-16,42,"PHONE"
"LZ04645533",2019-07-10,15,"PHONE"
"LZ04659118",2019-07-16,2,"WEB"
"LZ04901841",2015-10-11,36,"STORE"
"LZ04940282",2014-10-26,33,"STORE"
"MA00296949",2007-05-23,6,"WEB"
"MA00324522",2005-04-06,1,"WEB"
"MA00338308",2004-03-16,36,"WEB"
"MA00343541",2004-09-01,21,"WEB"
"MA00343742",2005-08-04,21,"WEB"
"MA00368397",2001-06-03,25,"WEB"
"MA00393454",2007-05-21,10,"PHONE"
"MA00395970",2012-01-22,13,"WEB"
"MA00396171",2011-08-18,13,"PHONE"
"MA00401605",2009-08-23,11,"PHONE"
"MA00404322",2001-04-14,23,"WEB"
"MA00407039",2001-04-13,36,"WEB"
"MA00428977",2001-04-09,47,"WEB"
"MA00434814",2006-10-12,50,"WEB"
"MA00440046",2006-10-16,47,"STORE"
"MA00710544",2014-03-01,27,"STORE"
"MA00765488",2015-03-11,48,"WEB"
"MA00765690",2013-12-27,48,"WEB"
"MA00831704",2005-10-05,49,"WEB"
"MA01019079",2012-01-13,34,"WEB"
"MA01019281",2003-02-03,34,"WEB"
"MA01027432",2003-01-14,60,"WEB"
"MA01068791",2015-09-30,56,"WEB"
"MA01101798",2012-08-08,63,"WEB"
"MA01121220",2005-09-24,18,"WEB"
"MA01374811",2016-02-08,65,"STORE"
"MA02237927",2013-02-16,51,"STORE"
"MA02896962",2014-12-08,3,"WEB"
"MA03379489",2013-05-16,42,"STORE"
"MA03878520",2014-12-13,28,"WEB"
"MA04220264",2018-02-17,64,"STORE"
"MA04399690",2014-04-24,38,"WEB"
"MA04407841",2015-04-19,13,"STORE"
"MA04424345",2018-04-03,44,"STORE"
"MA04655998",2016-08-02,28,"WEB"
"MB00312457",2004-01-23,1,"WEB"
"MB00392258",2005-01-09,19,"PHONE"
"MB00395176",2004-03-23,13,"WEB"
"MB00403327",2001-12-14,11,"WEB"
"MB00414195",2006-12-31,8,"STORE"
"MB00425466",2002-08-09,17,"WEB"
"MB00769927",2003-01-18,3,"WEB"
"MB00968574",2004-09-06,57,"WEB"
"MB00985279",2006-04-03,70,"WEB"
"MB01056928",2004-04-26,40,"WEB"
"MB01067998",2010-08-02,56,"WEB"
"MB01079067",2010-01-14,55,"PHONE"
"MB01109156",2005-08-15,28,"WEB"
"MB01150717",2010-03-13,25,"STORE"
"MB02019266",2016-11-10,30,"WEB"
"MB02165282",2015-01-09,5,"STORE"
"MB02281210",2014-02-27,52,"STORE"
"MB02487806",2015-05-22,16,"STORE"
"MB02620237",2012-09-08,20,"STORE"
"MB02915187",2014-12-11,48,"WEB"
"MB03604714",2013-09-07,10,"STORE"
"MB03717521",2017-09-08,20,"STORE"
"MB03976949",2016-12-24,28,"WEB"
